job_id,company_id,job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg
98180,4266,Data Analyst,Analyste principal de la s  curit   de l'information - S  curit  ...,Canada,via LinkedIn,Full-time,False,Canada,2023-10-26 17:20:32,False,False,Canada,,,
98191,4024,Data Analyst,Data Analyst,Mexico,via BeBee México,Full-time,False,Mexico,2023-02-17 17:40:41,False,False,Mexico,,,
98192,4268,Business Analyst,Business Performance Analyst,"Valletta, Malta",via Get.It,Full-time,False,Malta,2023-12-15 18:20:40,False,False,Malta,,,
98215,238,Senior Data Engineer,Principal Consultant – Senior Data Engineer,"Rajasthan, India",via Indeed,Full-time,False,India,2023-12-12 17:28:13,False,False,India,,,
98221,4270,Data Analyst,Open positions Scientist/Analyst,Spain,via BeBee,Full-time,False,Spain,2023-09-15 17:48:56,False,False,Spain,,,
98245,4271,Senior Data Analyst,Senior Business Data Analyst,"Los Angeles, CA",via My ArkLaMiss Jobs,Full-time,False,"California, United States",2023-02-09 01:00:23,False,True,United States,,,
98258,4272,Software Engineer,IT System Analyst,"Kildare, Ireland",via BeBee Ireland,,False,Ireland,2023-08-04 17:57:00,False,False,Ireland,,,
98322,341,Data Scientist,Data Visualization Developer,"Guildford, UK",via LinkedIn,Full-time,False,United Kingdom,2023-02-02 17:15:44,True,False,United Kingdom,,,
98352,4274,Business Analyst,Marketing Analyst,Riyadh Saudi Arabia,via BeBee,Full-time,False,Saudi Arabia,2023-03-24 17:57:17,False,False,Saudi Arabia,,,
98362,121,Senior Data Scientist,Data Scientist Senior,"Montevideo, Montevideo Department, Uruguay",via BeBee Uruguay,Full-time,False,Uruguay,2023-12-27 17:49:06,False,False,Uruguay,,,
98371,4276,Senior Data Engineer,Senior Data Center Deployment Engineer,"San Juan, Puerto Rico",via Nexxt,Full-time,False,Puerto Rico,2023-07-14 18:00:10,True,False,Puerto Rico,,,
98384,3701,Senior Data Analyst,Senior Data Analyst,India,via SimplyHired,Full-time,False,India,2023-07-06 17:12:19,False,False,India,,,
98391,767,Data Scientist,Data Science Architect,"Montevideo, Montevideo Department, Uruguay",via BeBee Uruguay,Full-time,False,Uruguay,2023-06-18 17:28:22,False,False,Uruguay,,,
98394,1477,Senior Data Engineer,Senior Data Engineer and Analyst,"Porto, Portugal",via BeBee Portugal,Full-time,False,Portugal,2023-07-27 17:44:46,False,False,Portugal,,,
98416,4280,Senior Data Engineer,Senior Data Engineer,United States,via LinkedIn,Full-time,False,"Texas, United States",2023-01-24 17:10:18,False,False,United States,,,
98450,3325,Data Engineer,Data Engineer III (SAS) [TD Bank],"Toronto, ON, Canada",via LinkedIn,Full-time,False,Canada,2023-11-30 17:13:34,False,False,Canada,,,
98496,4282,Software Engineer,Senior Software Engineer,"Helsinki, Finland",via Trabajo.org,Full-time,False,Finland,2023-03-23 17:44:27,True,False,Finland,,,
98507,807,Data Engineer,Data Center Chief Engineer,"Melbourne VIC, Australia",via Jooble,Full-time,False,Australia,2023-06-25 17:52:32,False,False,Australia,,,
98545,4284,Data Scientist,JUNIOR DATA SCIENTIST,"Madrid, Spain",via BeBee,Full-time,False,Spain,2023-03-01 17:27:27,False,False,Spain,,,
98611,4285,Senior Data Analyst,Senior Data Analyst – Internal Audit,India,via Indeed,Full-time,False,India,2023-05-24 17:09:07,False,False,India,,,
98625,215,Data Analyst,Product Owner Analytics,"Pomezia, Metropolitan City of Rome Capital, Italy",via BeBee,Full-time,False,Italy,2023-11-27 18:04:28,False,False,Italy,,,
98663,4287,Data Scientist,Data Scientist (m/w/d),"Paderborn, Germany",via WJHL Jobs,Full-time,False,Germany,2023-03-28 17:18:57,False,False,Germany,,,
98676,4288,Data Scientist,Data Scientist Trainer,"Pune, Maharashtra, India",via BeBee India,Part-time,False,India,2023-12-23 17:09:25,False,False,India,,,
98692,4289,Data Engineer,Data Engineer (Remote),Malaysia,via LinkedIn,,False,Malaysia,2023-04-03 17:34:55,False,False,Malaysia,,,
98707,4290,Data Scientist,Data Scientist - Secret Clearance - Remote,"Columbia, SC",via Nexxt,Full-time,False,"Florida, United States",2023-06-16 17:21:29,False,True,United States,,,
98708,200,Data Engineer,GCP Data Engineer - Only on W2,Anywhere,via LinkedIn,Full-time,True,Georgia,2023-08-18 17:45:00,False,False,United States,,,
98717,4292,Data Engineer,Data Engineer,Anywhere,via Indeed,Full-time,True,"California, United States",2023-10-03 17:06:04,False,True,United States,year,145000.0,
98728,1718,Data Analyst,DATA ANALYST,"Taguig, Metro Manila, Philippines",via Trabajo.org,Full-time,False,Philippines,2023-04-16 17:33:39,False,False,Philippines,,,
98788,4294,Data Engineer,Lead Data Engineer,"Morris Twp, NJ",via BeBee,Full-time,False,"New York, United States",2023-10-22 17:04:21,True,True,United States,,,
98796,4295,Senior Data Engineer,Senior Data Engineer,Bahrain,via Trabajo.org,Full-time,False,Bahrain,2023-12-03 17:39:25,True,False,Bahrain,,,
98860,4296,Data Engineer,Data Engineer,"Santiago, Nuevo Leon, Mexico",via BeBee México,Full-time,False,Mexico,2023-03-02 17:31:42,True,False,Mexico,,,
98872,4297,Data Engineer,Azure Data Engineer,"Chennai, Tamil Nadu, India",via SimplyHired,Full-time,False,India,2023-11-24 17:11:30,True,False,India,,,
98891,4298,Data Engineer,Data Engineer - Belgium,Belgium,via My ArkLaMiss Jobs,Contractor,False,Belgium,2023-03-03 17:12:10,True,False,Belgium,,,
98911,4299,Data Analyst,"L3 Business Data Analyst Support @ Alpharetta, GA (Day-1 Onsite)","Alpharetta, GA",via Dice,Full-time,False,Georgia,2023-01-23 18:24:40,True,False,United States,,,
98913,1902,Data Scientist,Sr. Data Scientist - Clinical Data (Remote) - Now Hiring,"Ardara, PA",via Snagajob,Full-time,False,"Illinois, United States",2023-05-16 17:04:19,False,True,United States,,,
98927,1966,Data Scientist,Data Modeler,India,via BeBee India,Full-time,False,India,2023-12-17 17:10:30,True,False,India,,,
98965,4302,Senior Data Engineer,Senior Data Engineer (w/m/d),"Essen, Germany",via LinkedIn,Full-time,False,Germany,2023-01-08 17:15:10,True,False,Germany,,,
99003,3997,Data Scientist,Sr Data Scientist,"Green Oaks, IL",via Melga,Full-time,False,"Illinois, United States",2023-02-19 17:06:05,False,True,United States,,,
99041,4304,Data Analyst,Data Analyst,"New York, NY",via Trabajo.org,Full-time,False,"New York, United States",2023-10-20 17:00:05,True,True,United States,,,
99065,734,Data Engineer,"Apply Now || Big Data - Engineer || Phoenix, AZ (Only open for...","Phoenix, AZ",via LinkedIn,Contractor,False,"New York, United States",2023-10-31 17:04:24,True,False,United States,,,
99078,4306,Senior Data Analyst,"Data Scientist, Senior Analyst","Chicago, IL",via LinkedIn,Full-time,False,"Illinois, United States",2023-12-18 17:01:17,False,False,United States,,,
99171,4307,Software Engineer,Devops Engineer,"Toronto, ON, Canada",via BeBee Canada,Full-time,False,Canada,2023-05-06 17:37:28,True,False,Canada,,,
99180,1961,Senior Data Engineer,Sr Data Engineer - Cloud Analytics,"Dublin, Ireland",via SmartRecruiters Job Search,Full-time,False,Ireland,2023-06-23 18:14:47,False,False,Ireland,,,
99244,4309,Data Engineer,DATA SCIENCE/DATA ENGINEER,"California City, CA",via Dice,Full-time,False,"California, United States",2023-07-17 17:11:31,False,False,United States,year,110000.0,
99277,4310,Data Analyst,Data Analyst,"Wissous, France",via BeBee,Full-time,False,France,2023-06-18 17:17:43,False,False,France,,,
99310,4311,Data Engineer,Data Engineering Lead,"Brno, Czechia",via Trabajo.org,Full-time,False,Czechia,2023-01-04 02:59:23,False,False,Czechia,,,
99317,38,Machine Learning Engineer,MLOps Engineer,"Karachi, Pakistan",via Indeed,Full-time,False,Pakistan,2023-05-05 17:43:46,False,False,Pakistan,,,
99348,4313,Data Scientist,"Manager (Data Scientist), AIO Biomedical Informatics Office (1...",Singapore,via BeBee Singapore,Contractor,False,Singapore,2023-03-28 18:09:12,False,False,Singapore,,,
99364,4314,Senior Data Analyst,"Senior Analyst, EV Reporting and Analytics – MN8","Delray Beach, FL",via LinkedIn,Full-time,False,"Florida, United States",2023-08-24 17:03:24,False,False,United States,year,95000.0,
99376,4315,Data Engineer,Ingeniero/a Data,"Madrid, Spain",via BeBee,Full-time,False,Spain,2023-03-06 18:05:23,False,False,Spain,,,
99393,4316,Data Scientist,Data Scientist,Canada,via Trabajo.org,Full-time,False,Canada,2023-12-05 17:12:21,False,False,Canada,,,
99438,797,Data Engineer,BI/Data Engineer,"Sarasota, FL",via Nexxt,Full-time,False,Sudan,2023-06-28 18:27:15,True,True,Sudan,,,
99467,4318,Senior Data Scientist,"Senior Data Scientist, Marketing","London, UK",via Your Basin Jobs,Part-time,False,United Kingdom,2023-04-28 17:20:04,False,False,United Kingdom,,,
99483,4319,Business Analyst,Finance Automation Analyst,"Groton, CT",via LinkedIn,Full-time,False,"New York, United States",2023-02-28 17:00:58,False,False,United States,,,
99495,4320,Data Scientist,Lead Data Scientist (IT) / Freelance,"Paris, France",via Indeed,Full-time,False,France,2023-10-24 17:20:20,False,False,France,,,
99525,4321,Data Engineer,"Data Engineer, II","Pune, Maharashtra, India",via BeBee India,Full-time,False,India,2023-01-14 17:12:46,False,False,India,,,
99541,2552,Senior Data Scientist,"Senior Manager, Data Science","Chicago, IL",via BeBee,Full-time,False,"Illinois, United States",2023-12-11 17:03:20,False,True,United States,,,
99542,4323,Data Engineer,"Data Engineer (w/m/d) Data Integration, Data Warehouse","Potsdam, Germany",via LinkedIn,Full-time,False,Germany,2023-03-24 17:16:36,True,False,Germany,,,
99570,4324,Data Analyst,Data Quality Analyst (Fraud Prevention),"Jacksonville, FL",via Work In Tech Job Board - Communitech,Full-time,False,"Florida, United States",2023-10-27 17:01:46,True,True,United States,,,
99605,3759,Data Analyst,Endourology Data Analyst,Sri Lanka,via LinkedIn,Full-time,False,Sri Lanka,2023-07-12 17:24:21,False,False,Sri Lanka,,,
99680,1044,Data Scientist,Junior Data Science Consultant,"Houten, Netherlands",via BeBee Nederland,Full-time,False,Netherlands,2023-03-10 17:30:09,False,False,Netherlands,,,
99708,4327,Data Scientist,Data Scientist - Machine Learning,"Lima, Peru",via Laborum,Full-time,False,Peru,2023-03-07 17:50:43,False,False,Peru,,,
99709,88,Data Engineer,Data Engineer,"Amersfoort, Netherlands",via BeBee Nederland,Full-time,False,Netherlands,2023-05-11 17:25:40,True,False,Netherlands,,,
99713,4329,Data Analyst,Employee Data Analyst - RH,"La Crosse, WI",via Careers.peopleclick.com,Full-time,False,"Illinois, United States",2023-04-13 17:02:25,False,False,United States,,,
99714,156,Data Engineer,Remote Data Engineer,Anywhere,via LinkedIn,Full-time,True,"California, United States",2023-07-19 17:07:51,False,False,United States,year,125000.0,
99737,2346,Data Analyst,Data Analyst PowerBI F/H,France,via LinkedIn,Full-time,False,France,2023-11-22 17:20:22,False,False,France,,,
99750,1523,Data Engineer,Azure Data Engineer (Intermediate/Senior),"Sandton, South Africa",via LinkedIn,Full-time,False,South Africa,2023-05-16 17:28:00,False,False,South Africa,,,
99867,4333,Data Scientist,Principal Data Scientist,"Utrecht, Netherlands",via LinkedIn,Full-time,False,Netherlands,2023-09-20 17:17:29,False,False,Netherlands,,,
99915,154,Data Engineer,Lead Data Engineer,"York, PA",via Lensa,Full-time,False,Georgia,2023-05-29 17:25:25,False,True,United States,,,
99932,1775,Data Analyst,Customer Analytics Associate,Dubai - United Arab Emirates,via BeBee,Full-time,False,United Arab Emirates,2023-06-24 17:30:12,False,False,United Arab Emirates,,,
99972,4336,Business Analyst,Analyst,"San Juan, Puerto Rico",via Career Page,Full-time,False,Puerto Rico,2023-06-28 18:24:25,False,False,Puerto Rico,,,
99980,4337,Business Analyst,Analyst,"Pilsen, Czechia",via Cz.indeed.com,Full-time,False,Czechia,2023-06-21 17:15:22,False,False,Czechia,,,
100018,154,Senior Data Engineer,Senior Data Engineer,"Harrisonburg, VA",via KHON2 Jobs,Full-time,False,"Texas, United States",2023-02-28 17:10:18,False,True,United States,,,
100043,154,Data Scientist,Retail Bank Price and Policy Optimization Data Science Lead ...,"Washington Grove, MD",via Monster,Full-time,False,"New York, United States",2023-01-09 17:03:44,False,False,United States,,,
100110,4340,Software Engineer,Proposal Engineer I,"Bogotá, Bogota, Colombia",via Trabajo.org,Full-time,False,Colombia,2023-01-02 17:29:59,False,False,Colombia,,,
100134,4341,Data Engineer,Data Engineer,Poland,via Adzuna.pl,Full-time,False,Poland,2023-12-27 17:17:36,False,False,Poland,,,
100223,4342,Business Analyst,Senior Social Listening Analyst,Lebanon,via Emplois Trabajo.org,Full-time,False,Lebanon,2023-04-08 17:53:36,False,False,Lebanon,,,
100257,1721,Data Scientist,"Marketing Data Scientist, Reality Labs","Frankfort, KY",via Trabajo.org,Full-time,False,Georgia,2023-08-16 18:15:28,False,False,United States,,,
100265,4344,Data Engineer,Golang Data Engineer,Anywhere,via LinkedIn,Full-time,True,"Florida, United States",2023-03-01 17:18:54,False,False,United States,,,
100296,4345,Data Scientist,Data Scientist,"Bethesda, MD",via ZipRecruiter,Full-time,False,"New York, United States",2023-07-11 17:05:40,False,True,United States,,,
100298,352,Data Engineer,Data Analytics Engineer,"Prague, Czechia",via Trabajo.org,Full-time,False,Czechia,2023-01-27 18:19:58,True,False,Czechia,,,
100299,317,Data Engineer,Sr. Data Engineer,"Malvern, PA",via Indeed,Contractor,False,"Illinois, United States",2023-08-17 17:10:27,True,False,United States,,,
100308,1033,Data Engineer,Data engineer,United States,via LinkedIn,Contractor,False,"Illinois, United States",2023-02-21 17:29:51,False,False,United States,,,
100316,4349,Data Engineer,Director of Data Engineering,"London, UK",via BeBee,Full-time,False,United Kingdom,2023-09-19 09:54:28,True,False,United Kingdom,,,
100317,4350,Data Analyst,Sr. Business Analyst/Data Analyst/Investment Bank - Full-time,"Tampa, FL",via Snagajob,Full-time,False,"Florida, United States",2023-04-17 17:02:21,False,False,United States,,,
100318,1035,Data Scientist,Lead DAT Sensing Data Scientist,"Dearborn, MI",via Trabajo.org,Full-time,False,"New York, United States",2023-11-11 17:02:22,False,True,United States,,,
100374,4352,Data Engineer,"Engineer, Data",Singapore,via Indeed,Full-time,False,Singapore,2023-05-08 17:37:33,False,False,Singapore,,,
100390,4353,Data Engineer,Data Engineer,Singapore,via Trabajo.org,Full-time,False,Singapore,2023-06-06 17:25:44,True,False,Singapore,,,
100403,4354,Data Scientist,Vice President of Data Science,Anywhere,via LinkedIn,Full-time,True,Sudan,2023-04-12 17:59:40,False,False,Sudan,,,
100407,4355,Data Analyst,Hexagon (EAM) Enterprise Asset Management Data Analyst/Architect,"New York, NY",via Dice.com,Full-time,False,"New York, United States",2023-09-01 17:00:02,True,False,United States,,,
100411,4356,Data Engineer,Data Engineer,"Philadelphia, PA",via Lensa,Full-time,False,"Illinois, United States",2023-06-12 17:27:47,True,False,United States,,,
100483,4357,Data Engineer,Lead Data Engineer - Hybrid working,"London, UK",via KHON2 Jobs,Full-time,False,United Kingdom,2023-10-27 17:15:15,False,False,United Kingdom,,,
100493,844,Data Scientist,Lead Data Scientist (Generative AI),United States,via LinkedIn,Full-time,False,Sudan,2023-07-24 17:36:29,False,False,Sudan,,,
100496,1207,Senior Data Scientist,Senior Data Scientist  Digital Effectiveness  Operations,"Ramona, CA",via BeBee,Full-time,False,"California, United States",2023-02-09 17:04:07,False,True,United States,,,
100512,4360,Data Analyst,Data Analyst Intern,,via LinkedIn,,False,"New York, United States",2023-06-05 17:00:05,False,False,United States,,,
100542,4361,Software Engineer,Software Engineer (C++) #65762,Singapore,via Indeed,Full-time,False,Singapore,2023-12-05 17:28:04,False,False,Singapore,,,
100556,4362,Data Analyst,uDiscover Program VIE Scientific Data Analyst,"Braine-l'Alleud, Belgium",via LinkedIn Belgium,Full-time,False,Belgium,2023-03-29 18:15:31,False,False,Belgium,,,
100578,4363,Data Engineer,Data Engineer,"Amsterdam, Netherlands",via BeBee Nederland,Contractor,False,Netherlands,2023-04-01 17:46:06,False,False,Netherlands,,,
100587,4364,Data Analyst,System Monitoring Data Analyst,"Milwaukee, WI",via Indeed,Full-time,False,"Illinois, United States",2023-10-26 17:02:05,False,True,United States,hour,,37.11499786376953
100604,4365,Data Analyst,Data Analyst,Singapore,via BeBee Singapore,Full-time,False,Singapore,2023-10-03 17:22:19,False,False,Singapore,,,
100613,4366,Data Scientist,Principal Data Scientist,"St Thomas, USVI",via Nexxt,Full-time,False,U.S. Virgin Islands,2023-08-27 18:02:31,False,False,U.S. Virgin Islands,,,
100639,4367,Cloud Engineer,Deploy Engineer,"Jakarta, Indonesia",via LinkedIn,Full-time,False,Indonesia,2023-06-26 17:18:44,True,False,Indonesia,,,
100710,2175,Senior Data Engineer,Senior Data Engineer (W2 contract),Anywhere,via LinkedIn,Full-time and Contractor,True,"Texas, United States",2023-10-25 17:09:45,True,False,United States,,,
100728,4369,Senior Data Analyst,Senior Data Analyst,"Rome, Metropolitan City of Rome Capital, Italy",via BeBee,Full-time,False,Italy,2023-05-26 17:30:34,False,False,Italy,,,
100759,4370,Senior Data Engineer,Senior Data Engineer,"Ontario, Canada",via LinkedIn,Contractor,False,Canada,2023-04-04 17:33:26,False,False,Canada,,,
100809,4371,Data Engineer,DATA ENGINEER,"Bengaluru, Karnataka, India",via LinkedIn,Contractor,False,India,2023-09-19 09:56:44,False,False,India,,,
100854,4372,Data Engineer,Data Engineer H/F,France,via Emplois Trabajo.org,Full-time,False,France,2023-10-18 17:24:04,False,False,France,,,
100863,4373,Data Analyst,Data Analyst - ML Experience Needed,"Islamabad, Pakistan",via Indeed,Full-time,False,Pakistan,2023-07-31 18:09:14,False,False,Pakistan,,,
